dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,name
0.053246763,0.018338287,0.02211358,0.014253709,0.00354779,0.001795293,0.092138156,0.045683555,0.003302213,0.012874332,0.045630112,0.098721705,0.0119175,0.002842764,0.012624215,0.006822974,0.017515115,0.006474149,0.009357414,0.013103177,0.023873523,0.018428735,0.008287571,0.025575858,0.013804393,0.114656202,0.021257395,0.005295155,0.012055396,0.021927219,0.026623622,0.008915354,0.007797134,0.00358789,0.008220419,0.023941824,0.044205975,0.023365881,0.012933971,0.025066553,0.046345972,0.011531216,Sahab
0.052899051,0.018518591,0.02223159,0.014320367,0.003581855,0.001782455,0.093398571,0.045021359,0.003301073,0.013013295,0.045461461,0.097959183,0.012045239,0.00287871,0.012614785,0.006884435,0.017337056,0.006508849,0.009299617,0.013040854,0.023636959,0.01817726,0.008297929,0.025634175,0.01392569,0.113876604,0.021422433,0.005256606,0.012038684,0.02182002,0.026725765,0.008882826,0.007918508,0.003641124,0.008340706,0.024212781,0.044900674,0.023566319,0.01288833,0.024863899,0.046192385,0.011681863,Sahab
0.053024203,0.018421954,0.022160036,0.014328334,0.003556497,0.001799865,0.093106441,0.045310497,0.003311572,0.012902418,0.045662619,0.098484255,0.012002232,0.002864116,0.01256605,0.006898844,0.017323483,0.006456911,0.009329495,0.012826346,0.023730619,0.018342437,0.008304659,0.025504988,0.013855496,0.113857403,0.021402521,0.005246526,0.012106892,0.021657651,0.026495943,0.008874583,0.007932312,0.00361638,0.008299642,0.024218936,0.044588059,0.023713483,0.01288545,0.02506052,0.046307027,0.011662318,Sahab
0.053064853,0.018386152,0.022275021,0.01428418,0.00356527,0.00178238,0.092660747,0.04477134,0.003309906,0.012822486,0.04560915,0.098544173,0.012016439,0.002879344,0.012635358,0.00688036,0.017382622,0.006484779,0.00932437,0.012999414,0.023707682,0.018279295,0.008193484,0.025807261,0.013862719,0.114557326,0.021395311,0.005265978,0.012071546,0.021759063,0.026879016,0.008875493,0.007846746,0.003639144,0.008236748,0.024040518,0.04451751,0.023654288,0.012855865,0.025090016,0.046135664,0.01165101,Sahab
0.053179298,0.018156132,0.022062972,0.014293591,0.003550533,0.001805624,0.093775734,0.044522494,0.0032831,0.012837389,0.045218375,0.097787105,0.012088674,0.002860679,0.012593066,0.006943907,0.017137185,0.006427632,0.00947731,0.012802569,0.023805989,0.018286821,0.008164592,0.025871558,0.013825454,0.114165455,0.021566229,0.005209804,0.012130408,0.021680051,0.027023878,0.008774951,0.007947151,0.003634579,0.00842325,0.024285872,0.044709358,0.024074191,0.012861407,0.025079453,0.04602138,0.011654835,Dwayne Johnson
0.05310414,0.018398482,0.022032063,0.014366803,0.003557148,0.001793927,0.092822835,0.045371283,0.00329155,0.012843774,0.045717124,0.098108023,0.011971253,0.00284983,0.012639555,0.006845843,0.017331297,0.006495658,0.009387519,0.012988968,0.023653906,0.018357359,0.008259443,0.025606083,0.013819043,0.114328302,0.021330267,0.005247643,0.012004013,0.021770634,0.02675564,0.008863753,0.007871634,0.003609094,0.00830425,0.02408528,0.044650983,0.023660077,0.012848261,0.025142679,0.046312742,0.0116018,Dwayne Johnson
0.053045463,0.018359171,0.022067657,0.014332965,0.003544869,0.001792026,0.092845447,0.045083802,0.003294105,0.012780145,0.045672968,0.098249301,0.01196956,0.002850464,0.012680435,0.006845078,0.017352475,0.006508414,0.009391311,0.012988393,0.023680139,0.018423934,0.00823312,0.0257465,0.013846675,0.114278525,0.021382554,0.00523405,0.012050157,0.021839267,0.026951123,0.008823623,0.007879275,0.003604995,0.008330119,0.02396155,0.044565603,0.023765914,0.012852089,0.025027851,0.046264879,0.011603973,Dwayne Johnson
0.053201951,0.018163532,0.022023903,0.014231602,0.003564907,0.001808258,0.0934093,0.044642262,0.003300069,0.012867463,0.045431782,0.09804482,0.012015406,0.002865024,0.012543797,0.006859662,0.017308727,0.006432547,0.009435032,0.01294971,0.023936627,0.018253328,0.008235042,0.025648704,0.013765783,0.11434067,0.021541428,0.005287434,0.012251798,0.021697797,0.027005581,0.008908497,0.007823397,0.003643355,0.008300241,0.02417375,0.044567246,0.023748316,0.012988434,0.025309956,0.045910638,0.01156218,Dwayne Johnson
0.053159647,0.018256335,0.022040352,0.014305479,0.00353586,0.001801558,0.093518034,0.045009084,0.003288211,0.012869194,0.045504618,0.098463044,0.011997344,0.002844271,0.012654355,0.006860799,0.017304329,0.006442783,0.009427613,0.012928191,0.023714904,0.01841278,0.008262877,0.025724689,0.013877854,0.113742456,0.021348894,0.005226288,0.012099108,0.021666154,0.026907476,0.008775557,0.007938456,0.003622843,0.008367219,0.023990225,0.044649001,0.023859845,0.012862289,0.025007373,0.046155434,0.011577256,Dwayne Johnson
0.053008258,0.018370328,0.022042666,0.014222104,0.003545676,0.00179572,0.09348242,0.044668451,0.003300498,0.012792708,0.045726724,0.098263271,0.012019385,0.00286445,0.012654338,0.006824031,0.017435392,0.006500454,0.009366733,0.013054652,0.023761831,0.018306782,0.008210982,0.025868202,0.013822795,0.114391603,0.021399345,0.005249491,0.012088129,0.021914635,0.026949765,0.008896938,0.007866161,0.003594068,0.008305847,0.023876732,0.044378001,0.023579041,0.01290876,0.024772143,0.046301089,0.011619408,Dwayne Johnson
0.053060178,0.018271357,0.022028437,0.014327573,0.00353905,0.001798753,0.093790032,0.0449467,0.003297147,0.012812088,0.04529449,0.097962357,0.012036026,0.002852034,0.012708208,0.006879763,0.017406074,0.006450013,0.00944575,0.012935761,0.023659151,0.018456481,0.008240988,0.025834166,0.013923359,0.113847256,0.021368105,0.005221292,0.012066673,0.02165439,0.027047934,0.008762018,0.007932119,0.003610827,0.008385928,0.02400637,0.044697702,0.023886191,0.012862776,0.024965212,0.04609485,0.011634455,Dwayne Johnson
0.053192005,0.018461278,0.022191817,0.014248486,0.003580354,0.00179253,0.09308397,0.044887606,0.003301268,0.012904744,0.045165449,0.099139951,0.012021835,0.002871202,0.012537724,0.006943505,0.017408015,0.006449654,0.009277487,0.012747921,0.023774914,0.01826877,0.008314895,0.025402915,0.013832219,0.113477342,0.021409802,0.005242868,0.012065578,0.021606024,0.026586553,0.008857463,0.007971908,0.003646278,0.008316268,0.024415752,0.044922259,0.023866652,0.012947069,0.025001146,0.046208039,0.011658595,Dwayne Johnson
0.053157829,0.018268364,0.022160849,0.014301896,0.003554087,0.001785389,0.093132868,0.044642895,0.003300998,0.012841072,0.04533558,0.098388456,0.012037805,0.002863789,0.012627603,0.006915698,0.017233016,0.006446999,0.009385281,0.012931996,0.023754574,0.018251754,0.008207754,0.025723532,0.013863668,0.114118546,0.021455254,0.005230927,0.012124024,0.021707362,0.02685602,0.008812508,0.007880202,0.003637969,0.008386907,0.02407714,0.0448156,0.023938494,0.012855311,0.025150236,0.04617583,0.011663898,Dwayne Johnson
0.05339428,0.018166922,0.022037737,0.014156258,0.003550279,0.001819998,0.093349829,0.044373244,0.00331554,0.012678274,0.04532123,0.099549763,0.012053393,0.002863823,0.012552332,0.006926569,0.017432662,0.006399427,0.00945783,0.012818981,0.023931408,0.018395698,0.008151148,0.025672343,0.013689844,0.113829687,0.021505469,0.0052231,0.012223094,0.021752222,0.026979912,0.00893925,0.007903991,0.003611729,0.008250844,0.024195524,0.044005502,0.023928484,0.012997523,0.025152033,0.045872711,0.011570058,Dwayne Johnson
0.05299269,0.018334368,0.021990299,0.01430483,0.003531163,0.001788889,0.09312126,0.045325242,0.003290763,0.01272553,0.045516361,0.098474987,0.011941733,0.002824704,0.012733567,0.006815436,0.017318284,0.006453873,0.009437989,0.013048859,0.023640828,0.018466966,0.008226477,0.026000647,0.013884346,0.114655785,0.021137225,0.005266875,0.012022452,0.021742582,0.026910607,0.008841257,0.007881878,0.003602788,0.008317937,0.023803692,0.044210438,0.023514559,0.012770929,0.025107462,0.046418075,0.011605375,Billie Eilish
0.053097147,0.018392906,0.022106286,0.01433341,0.003541059,0.001794104,0.093143165,0.044876523,0.003289575,0.01279921,0.045648448,0.09829019,0.011986138,0.002839908,0.012715694,0.006865907,0.017342832,0.006455858,0.009401705,0.013037373,0.023694098,0.018452428,0.008211002,0.025742278,0.013847999,0.113582693,0.021386482,0.005230654,0.012121443,0.021634594,0.026848365,0.008809506,0.007886773,0.003616625,0.008361913,0.024029279,0.044782791,0.023794139,0.012796741,0.025247019,0.046319615,0.011646084,Billie Eilish
0.053181145,0.018351069,0.022117896,0.01428371,0.003535157,0.001793262,0.09260194,0.045158397,0.003291819,0.012776572,0.045477808,0.099026896,0.01197028,0.002841253,0.012665752,0.006842433,0.017395684,0.006423663,0.009426648,0.012915139,0.023635505,0.018478993,0.008203682,0.025689268,0.013854513,0.114503101,0.02127363,0.005231796,0.011984656,0.021633035,0.026961679,0.008825785,0.007893124,0.003614763,0.008256418,0.023978604,0.044408824,0.023679435,0.01282371,0.025199272,0.04618476,0.011608953,Billie Eilish
0.053199094,0.018353952,0.022223826,0.014376841,0.003572578,0.001795121,0.092204034,0.045186076,0.003285518,0.012969977,0.045530647,0.098017663,0.012023153,0.00284825,0.012645545,0.006878015,0.017325642,0.006478556,0.009423207,0.012990182,0.023589743,0.018380187,0.008198241,0.025695866,0.013722886,0.114201598,0.021328336,0.005272202,0.011947021,0.021823546,0.026755812,0.008805457,0.007901237,0.003644209,0.008346527,0.024232218,0.044913903,0.023737893,0.012837349,0.025211537,0.046438769,0.011687483,Billie Eilish
0.053038977,0.018333519,0.022127625,0.01431612,0.003557142,0.001779262,0.092287451,0.045706242,0.003289104,0.012885112,0.045561947,0.098438084,0.011953212,0.002838036,0.012662186,0.006818856,0.017321993,0.006503521,0.009383136,0.013085403,0.02374085,0.018399166,0.008286078,0.025686752,0.013910615,0.114467867,0.02127916,0.005264844,0.011992319,0.021912836,0.026709471,0.008832776,0.007856553,0.003613794,0.00830284,0.023913786,0.04436399,0.023552394,0.012821978,0.025140001,0.046487093,0.011577942,Billie Eilish
0.053189922,0.018312784,0.021947686,0.014368911,0.003509627,0.001801734,0.092446789,0.045190986,0.003277912,0.012552883,0.046449121,0.097849511,0.011946701,0.002825181,0.012729725,0.006728648,0.017528536,0.006565651,0.009576439,0.013329802,0.023571339,0.018825565,0.008075613,0.026259655,0.013825454,0.113864698,0.021351414,0.005210249,0.012051388,0.02214982,0.027207246,0.008845969,0.007779043,0.003525521,0.008328997,0.023535008,0.043985143,0.023446869,0.012778164,0.025201065,0.046436485,0.011616698,Billie Eilish
0.053285923,0.018417364,0.022163192,0.01426431,0.00355229,0.001784207,0.092740864,0.04516397,0.003304687,0.012832218,0.04518836,0.098518133,0.012063752,0.002845761,0.012649023,0.006939278,0.017229868,0.006431389,0.009374118,0.013011416,0.023603613,0.018320439,0.008179826,0.025696438,0.013721896,0.114235811,0.021372281,0.005285438,0.012039572,0.021596212,0.026774265,0.008872856,0.007870752,0.00366364,0.008306306,0.024163967,0.044802573,0.023570262,0.012845209,0.025313646,0.046349995,0.011654818,Billie Eilish
0.05314368,0.018415485,0.022103932,0.014291026,0.003552885,0.001783119,0.092769414,0.045447942,0.003300127,0.012766836,0.045348812,0.098604307,0.011969845,0.002839439,0.01267737,0.006846975,0.017360628,0.006456277,0.009394788,0.01306112,0.023611087,0.018389765,0.008242226,0.025799766,0.013907715,0.114601463,0.021158325,0.005255418,0.01199538,0.021706257,0.026762856,0.008863107,0.007850104,0.003611297,0.00827491,0.023995245,0.044386674,0.02351957,0.012768675,0.025280422,0.046284936,0.011600814,Billie Eilish
0.052986786,0.018312886,0.022074228,0.014338099,0.003554901,0.00177763,0.093281023,0.04523968,0.003291482,0.012903468,0.045516118,0.097709082,0.011969067,0.002844398,0.012646425,0.006818215,0.017243559,0.006520041,0.009372607,0.013150483,0.02376041,0.018285267,0.00826845,0.025849191,0.013860852,0.11399623,0.021400871,0.005261614,0.012123637,0.022066485,0.026780238,0.008815217,0.00786358,0.003612931,0.008400341,0.023885531,0.044521622,0.023614332,0.012851379,0.025005559,0.046655741,0.011570257,Billie Eilish
0.053222016,0.018426897,0.022084434,0.014239932,0.003551266,0.001789683,0.09266454,0.044876534,0.003304629,0.012781189,0.04564156,0.098918833,0.011922436,0.0028576,0.012628808,0.006832651,0.017376006,0.006494538,0.009366881,0.01302378,0.023712376,0.018374221,0.008177808,0.02574061,0.013783683,0.114447236,0.02124032,0.005260156,0.012036306,0.021941494,0.026911978,0.008895524,0.007867107,0.00361693,0.008234532,0.024050266,0.04436281,0.023502443,0.012846916,0.025125919,0.046228088,0.01163915,Billie Eilish
